,HOME_LAST_GAME_OE,HOME_LAST_GAME_HOME_WIN_PCTG,HOME_NUM_REST_DAYS,HOME_LAST_GAME_AWAY_WIN_PCTG,HOME_LAST_GAME_TOTAL_WIN_PCTG,HOME_LAST_GAME_ROLLING_SCORING_MARGIN,HOME_LAST_GAME_ROLLING_OE,HOME_W,SEASON,AWAY_LAST_GAME_OE,AWAY_LAST_GAME_HOME_WIN_PCTG,AWAY_NUM_REST_DAYS,AWAY_LAST_GAME_AWAY_WIN_PCTG,AWAY_LAST_GAME_TOTAL_WIN_PCTG,AWAY_LAST_GAME_ROLLING_SCORING_MARGIN,AWAY_LAST_GAME_ROLLING_OE
21,0.639344262295082,0.5714285714285714,2.0,0.4375,0.5,-3.3333333333333335,0.5977516857941159,1,2022-23,0.4594594594594595,0.6206896551724138,2.0,0.5333333333333333,0.576271186440678,-17.0,0.5420738972917872
22,0.5462184873949579,0.5555555555555556,9.0,0.4375,0.4915254237288136,-2.6666666666666665,0.5903660983624218,1,2022-23,0.5982142857142857,0.78125,1.0,0.43333333333333335,0.6129032258064516,-1.3333333333333333,0.6189428036586803
23,0.6076923076923076,0.5769230769230769,2.0,0.4375,0.5,7.333333333333333,0.5963274572649572,0,2022-23,0.6176470588235294,0.5161290322580645,2.0,0.5714285714285714,0.5423728813559322,4.333333333333333,0.6076981297569533
24,0.5462184873949579,0.28,2.0,0.24242424242424243,0.25862068965517243,-13.0,0.5638513018192163,1,2022-23,0.6171875,0.5769230769230769,2.0,0.45161290322580644,0.5087719298245614,6.333333333333333,0.5874955484330484
25,0.5641025641025641,0.56,2.0,0.45161290322580644,0.5,-6.666666666666667,0.5714682787853519,1,2022-23,0.4925373134328358,0.3,1.0,0.19230769230769232,0.25,-15.0,0.4986716679071832
26,0.5811965811965812,0.5416666666666666,2.0,0.45161290322580644,0.4909090909090909,-7.333333333333333,0.5868239212596386,1,2022-23,0.6065573770491803,0.6785714285714286,2.0,0.39285714285714285,0.5357142857142857,10.666666666666666,0.6091011871113623
27,0.6727272727272727,0.6785714285714286,2.0,0.3333333333333333,0.509090909090909,10.666666666666666,0.6358516196447231,1,2022-23,0.5691056910569106,0.5416666666666666,3.0,0.4666666666666667,0.5,6.333333333333333,0.6101459910933363
28,0.6564885496183206,0.8571428571428571,2.0,0.5,0.6923076923076923,6.333333333333333,0.621874388334312,1,2022-23,0.6101694915254238,0.5416666666666666,1.0,0.4827586206896552,0.5094339622641509,11.666666666666666,0.6325653061955783
29,0.6347826086956522,0.6666666666666666,2.0,0.34615384615384615,0.5094339622641509,0.3333333333333333,0.612395665215761,0,2022-23,0.6511627906976745,0.5416666666666666,2.0,0.4642857142857143,0.5,7.0,0.6327152986959531
30,0.6228070175438597,0.7037037037037037,2.0,0.32,0.5192307692307693,4.666666666666667,0.6074226446619694,0,2022-23,0.6363636363636364,0.5416666666666666,2.0,0.4444444444444444,0.49019607843137253,-2.0,0.6340518397277628
31,0.5631067961165048,0.5416666666666666,2.0,0.4,0.46938775510204084,4.0,0.6351593732153056,1,2022-23,0.6106194690265486,0.5416666666666666,2.0,0.46153846153846156,0.5,-4.333333333333333,0.5984012158418448
32,0.6551724137931034,0.5652173913043478,3.0,0.46153846153846156,0.5102040816326531,-3.3333333333333335,0.588138703757365,0,2022-23,0.6842105263157895,0.56,2.0,0.5,0.5294117647058824,23.333333333333332,0.6297795771479983
33,0.5865384615384616,0.6086956521739131,3.0,0.375,0.48936170212765956,5.666666666666667,0.596340977862717,0,2022-23,0.5294117647058824,0.5652173913043478,2.0,0.44,0.5,0.0,0.6003034547152194
34,0.6186440677966102,0.5454545454545454,4.0,0.391304347826087,0.4666666666666667,6.0,0.5956422504898052,1,2022-23,0.5798319327731093,0.5652173913043478,2.0,0.4583333333333333,0.5106382978723404,6.333333333333333,0.6395191409897293
35,0.6916666666666667,0.5909090909090909,1.0,0.4583333333333333,0.5217391304347826,10.333333333333334,0.6513700351935646,0,2022-23,0.6147540983606558,0.23809523809523808,3.0,0.28,0.2608695652173913,-7.666666666666667,0.5995869441224633
36,0.6470588235294118,0.5714285714285714,2.0,0.4583333333333333,0.5111111111111111,9.0,0.608693267516797,1,2022-23,0.5454545454545454,0.4583333333333333,2.0,0.6363636363636364,0.5434782608695652,0.0,0.5639169472502806
37,0.6206896551724138,0.7272727272727273,3.0,0.34782608695652173,0.5333333333333333,-10.0,0.583391675321022,0,2022-23,0.6153846153846154,0.5714285714285714,2.0,0.43478260869565216,0.5,7.0,0.5791181041181042
