,CITY,NICKNAME,TEAM_ID,W,L,W_HOME,L_HOME,W_ROAD,L_ROAD,TEAM_TURNOVERS,TEAM_REBOUNDS,GP,GS,ACTUAL_MINUTES,ACTUAL_SECONDS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OFF_REB,DEF_REB,TOT_REB,AST,PF,STL,TOTAL_TURNOVERS,BLK,PTS,AVG_REB,AVG_PTS,DQ,OFFENSIVE_EFFICIENCY,SCORING_MARGIN,SEASON,GAME_DATE,GAME_ID,HOME_FLAG,AWAY_FLAG,HOME_WIN_PCTG,AWAY_WIN_PCTG,TOTAL_WIN_PCTG,ROLLING_SCORING_MARGIN,ROLLING_OE,NUM_REST_DAYS
1673,OPPONENTS, Bucks,1610612749,0,1,0,0,0,1,1,15,1,5,240,0,41,90,0.456,12,36,0.333,8,21,0.381,8,34,57,22,18,8,13,7,102,57.0,102.0,0,0.5384615384615384,-8.0,2022-23,2022-11-18,0022200226,0,1,0.8888888888888888,0.5,0.7333333333333333,-2.6666666666666665,0.545323016135714,2.0
1674,San Antonio,Spurs,1610612759,1,0,1,0,0,0,0,8,1,5,240,0,43,85,0.506,12,31,0.387,13,15,0.867,9,41,58,22,22,3,19,13,111,58.0,111.0,0,0.5555555555555556,18.0,2022-23,2022-11-11,0022200180,1,0,0.375,0.6,0.46153846153846156,3.3333333333333335,0.5815106445027705,2.0
1675,OPPONENTS, Bucks,1610612749,0,1,0,0,0,1,4,10,1,5,240,0,32,98,0.327,12,43,0.279,17,23,0.739,21,27,58,22,14,7,17,5,93,58.0,93.0,0,0.46551724137931033,-18.0,2022-23,2022-11-11,0022200180,0,1,1.0,0.6,0.8333333333333334,-11.0,0.49684948535899126,2.0
1676,Oklahoma City,Thunder,1610612760,0,1,0,1,0,0,0,7,1,5,290,0,50,111,0.45,18,45,0.4,14,19,0.737,16,39,62,24,26,9,13,9,132,62.0,132.0,0,0.5606060606060606,-4.0,2022-23,2022-11-09,0022200168,1,0,0.5,0.2,0.36363636363636365,-9.0,0.5372318409798889,2.0
1677,OPPONENTS, Bucks,1610612749,1,0,0,0,1,0,1,8,1,5,290,0,50,106,0.472,17,36,0.472,19,22,0.864,11,44,63,27,23,8,17,7,136,63.0,136.0,0,0.5539568345323741,4.0,2022-23,2022-11-09,0022200168,0,1,1.0,0.75,0.9090909090909091,-0.3333333333333333,0.520039644665303,2.0
1678,Milwaukee,Bucks,1610612749,1,0,1,0,0,0,1,6,1,5,240,0,38,90,0.422,17,47,0.362,15,17,0.882,18,37,61,23,16,7,19,6,108,61.0,108.0,1,0.5350877192982456,14.0,2022-23,2022-11-05,0022200136,1,0,1.0,1.0,1.0,17.333333333333332,0.5636902084270505,1.0
1679,OPPONENTS, Thunder,1610612760,0,1,0,0,0,1,1,9,1,5,240,0,36,84,0.429,12,35,0.343,10,16,0.625,9,29,47,22,18,6,16,3,94,47.0,94.0,0,0.5132743362831859,-14.0,2022-23,2022-11-05,0022200136,0,1,0.6,0.25,0.4444444444444444,-6.0,0.5459110702473534,2.0
1680,Minnesota,Timberwolves,1610612750,0,1,0,1,0,0,0,5,1,5,240,0,39,92,0.424,11,41,0.268,13,17,0.765,10,37,52,22,25,2,16,4,102,52.0,102.0,1,0.5083333333333333,-13.0,2022-23,2022-11-04,0022200129,1,0,0.5,0.3333333333333333,0.4444444444444444,-10.333333333333334,0.5171243859862785,3.0
1681,OPPONENTS, Bucks,1610612749,1,0,0,0,1,0,0,10,1,5,240,0,41,85,0.482,17,38,0.447,16,28,0.571,7,44,61,29,22,7,13,2,115,61.0,115.0,0,0.5833333333333334,13.0,2022-23,2022-11-04,0022200129,0,1,1.0,1.0,1.0,13.333333333333334,0.5626976659086751,2.0
1682,Milwaukee,Bucks,1610612749,1,0,1,0,0,0,0,5,1,5,240,0,43,92,0.467,10,38,0.263,20,24,0.833,15,37,57,24,16,17,16,5,116,57.0,116.0,0,0.5726495726495726,25.0,2022-23,2022-11-02,0022200113,1,0,1.0,1.0,1.0,11.666666666666666,0.5700076074291429,2.0
1683,OPPONENTS, Pistons,1610612765,0,1,0,0,0,1,0,8,1,5,240,0,33,79,0.418,11,31,0.355,14,15,0.933,2,33,43,18,22,7,21,3,91,43.0,91.0,0,0.4396551724137931,-25.0,2022-23,2022-11-02,0022200113,0,1,0.5,0.0,0.2222222222222222,-4.333333333333333,0.520562098148305,2.0
1684,Milwaukee,Bucks,1610612749,1,0,1,0,0,0,0,8,1,5,240,0,38,87,0.437,11,40,0.275,23,29,0.793,14,36,58,20,21,5,16,5,110,58.0,110.0,0,0.5321100917431193,2.0,2022-23,2022-10-31,0022200100,1,0,1.0,1.0,1.0,7.0,0.5596799721015077,2.0
1685,OPPONENTS, Pistons,1610612765,0,1,0,0,0,1,0,8,1,5,240,0,41,92,0.446,8,29,0.276,18,21,0.857,13,30,51,19,24,9,12,3,108,51.0,108.0,0,0.5454545454545454,-2.0,2022-23,2022-10-31,0022200100,0,1,0.5,0.0,0.25,-4.0,0.5555285258255555,1.0
1686,Milwaukee,Bucks,1610612749,1,0,1,0,0,0,1,11,1,5,240,0,42,109,0.385,13,45,0.289,22,27,0.815,19,41,71,23,23,8,7,8,119,71.0,119.0,0,0.5416666666666666,11.0,2022-23,2022-10-28,0022200075,1,0,1.0,1.0,1.0,14.0,0.5663766657079857,2.0
1687,OPPONENTS, Knicks,1610612752,0,1,0,0,0,1,1,13,1,5,240,0,37,93,0.398,12,35,0.343,22,32,0.688,13,41,67,19,19,6,13,5,108,67.0,108.0,0,0.5,-11.0,2022-23,2022-10-28,0022200075,0,1,1.0,0.0,0.6,1.6666666666666667,0.5690311941095859,2.0
1688,Milwaukee,Bucks,1610612749,1,0,1,0,0,0,1,10,1,5,240,0,39,88,0.443,10,36,0.278,22,29,0.759,14,40,64,21,22,8,19,12,110,64.0,110.0,0,0.5263157894736842,11.0,2022-23,2022-10-26,0022200060,1,0,1.0,1.0,1.0,11.0,0.5539370521814158,4.0
1689,OPPONENTS, Nets,1610612751,0,1,0,0,0,1,0,13,1,5,240,0,34,86,0.395,7,27,0.259,24,30,0.8,7,30,50,23,24,7,14,6,99,50.0,99.0,0,0.49137931034482757,-11.0,2022-23,2022-10-26,0022200060,0,1,0.5,0.0,0.25,-5.666666666666667,0.5776946432444156,2.0
1690,Philadelphia,76ers,1610612755,0,1,0,1,0,0,0,4,1,5,240,0,36,83,0.434,5,24,0.208,11,13,0.846,6,38,48,17,14,6,10,5,88,48.0,88.0,0,0.5096153846153846,-2.0,2022-23,2022-10-20,0022200015,1,0,0.0,0.0,0.0,-5.5,0.5189586357039186,2.0
1691,OPPONENTS, Bucks,1610612749,1,0,0,0,1,0,2,8,1,5,240,0,34,84,0.405,13,42,0.31,9,14,0.643,7,41,56,24,16,4,14,6,90,56.0,90.0,0,0.5043478260869565,2.0,2022-23,2022-10-20,0022200015,0,1,,1.0,1.0,2.0,0.5043478260869565,
1692,San Antonio,Spurs,1610612759,0,1,0,1,0,0,0,9,1,5,240,0,50,95,0.526,13,29,0.448,18,24,0.75,10,35,54,34,16,5,13,4,131,54.0,131.0,0,0.6363636363636364,-20.0,2022-23,2023-04-08,0022201214,1,0,0.34146341463414637,0.175,0.25925925925925924,-13.0,0.5735319294641329,2.0
1693,OPPONENTS, Timberwolves,1610612750,1,0,0,0,1,0,0,3,1,5,240,0,56,101,0.554,24,43,0.558,15,21,0.714,11,34,48,42,18,8,7,8,151,48.0,151.0,0,0.7050359712230215,20.0,2022-23,2023-04-08,0022201214,0,1,0.525,0.4878048780487805,0.5061728395061729,7.666666666666667,0.6088732466218713,4.0
1694,Brooklyn,Nets,1610612751,0,1,0,1,0,0,1,9,1,5,240,0,39,90,0.433,13,35,0.371,11,14,0.786,7,33,49,21,18,6,10,8,102,49.0,102.0,0,0.5263157894736842,-5.0,2022-23,2023-04-04,0022201180,1,0,0.5641025641025641,0.525,0.5443037974683544,4.333333333333333,0.5799459711224965,2.0
1695,OPPONENTS, Timberwolves,1610612750,1,0,0,0,1,0,4,10,1,5,240,0,41,85,0.482,8,24,0.333,17,22,0.773,7,37,54,21,13,7,12,6,107,54.0,107.0,0,0.5585585585585585,5.0,2022-23,2023-04-04,0022201180,0,1,0.525,0.475,0.5,-3.0,0.551280611052907,2.0
1696,Minnesota,Timberwolves,1610612750,0,1,0,1,0,0,0,8,1,5,240,0,38,79,0.481,11,26,0.423,18,23,0.783,7,40,55,29,17,3,18,5,105,55.0,105.0,0,0.5630252100840336,-2.0,2022-23,2023-04-02,0022201166,1,0,0.525,0.46153846153846156,0.4936708860759494,-7.0,0.5443661335501943,2.0
1697,OPPONENTS, Trail Blazers,1610612757,1,0,0,0,1,0,0,7,1,5,240,0,43,93,0.462,9,30,0.3,12,20,0.6,11,31,49,29,26,12,10,3,107,49.0,107.0,0,0.5950413223140496,2.0,2022-23,2023-04-02,0022201166,0,1,0.425,0.42105263157894735,0.4230769230769231,-20.666666666666668,0.5190992441901533,2.0
1698,Phoenix,Suns,1610612756,1,0,1,0,0,0,0,7,1,5,240,0,40,96,0.417,6,20,0.3,21,27,0.778,15,33,55,23,16,11,8,8,107,55.0,107.0,0,0.5625,7.0,2022-23,2023-03-29,0022201144,1,0,0.6756756756756757,0.41025641025641024,0.5394736842105263,13.666666666666666,0.613578971533517,2.0
1699,OPPONENTS, Timberwolves,1610612750,0,1,0,0,0,1,0,7,1,5,240,0,40,90,0.444,12,35,0.343,8,12,0.667,16,38,61,24,24,4,21,4,100,61.0,100.0,0,0.5378151260504201,-7.0,2022-23,2023-03-29,0022201144,0,1,0.5526315789473685,0.46153846153846156,0.5064935064935064,0.0,0.578459205448986,2.0
1700,Sacramento,Kings,1610612758,0,1,0,1,0,0,0,10,1,5,240,0,39,84,0.464,5,27,0.185,32,40,0.8,12,30,52,16,23,4,10,4,115,52.0,115.0,1,0.5612244897959183,-4.0,2022-23,2023-03-27,0022201128,1,0,0.5897435897435898,0.6111111111111112,0.6,4.0,0.609154602011745,2.0
1701,OPPONENTS, Timberwolves,1610612750,1,0,0,0,1,0,0,15,1,5,240,0,44,86,0.512,9,24,0.375,22,34,0.647,11,29,55,33,27,6,6,3,119,55.0,119.0,0,0.6754385964912281,4.0,2022-23,2023-03-27,0022201128,0,1,0.5526315789473685,0.47368421052631576,0.5131578947368421,2.6666666666666665,0.6008681690344201,1.0
1702,New York,Knicks,1610612752,0,1,0,1,0,0,1,6,1,5,240,0,48,85,0.565,14,28,0.5,24,28,0.857,7,27,40,26,22,7,17,3,134,40.0,134.0,0,0.6115702479338843,-6.0,2022-23,2023-03-20,0022201073,1,0,0.5405405405405406,0.6111111111111112,0.5753424657534246,5.333333333333333,0.6115937743622357,2.0
1703,OPPONENTS, Timberwolves,1610612750,1,0,0,0,1,0,0,7,1,5,240,0,51,83,0.614,14,24,0.583,24,32,0.75,7,27,41,34,24,9,15,4,140,41.0,140.0,0,0.68,6.0,2022-23,2023-03-20,0022201073,0,1,0.5405405405405406,0.4444444444444444,0.4931506849315068,-5.666666666666667,0.6081690730278301,2.0
1704,Toronto,Raptors,1610612761,1,0,1,0,0,0,0,3,1,5,240,0,48,90,0.533,9,27,0.333,17,21,0.81,9,36,48,23,25,11,15,3,122,48.0,122.0,0,0.5966386554621849,15.0,2022-23,2023-03-18,0022201058,1,0,0.6388888888888888,0.34285714285714286,0.49295774647887325,15.666666666666666,0.6298965219681332,2.0
1705,OPPONENTS, Timberwolves,1610612750,0,1,0,0,0,1,1,6,1,5,240,0,39,85,0.459,5,23,0.217,24,28,0.857,9,33,48,27,23,5,15,2,107,48.0,107.0,0,0.559322033898305,-15.0,2022-23,2023-03-18,0022201058,0,1,0.5405405405405406,0.42857142857142855,0.4861111111111111,-8.333333333333334,0.5654104523381749,1.0
1706,Minnesota,Timberwolves,1610612750,0,1,0,1,0,0,0,11,1,5,265,0,48,98,0.49,9,30,0.3,18,29,0.621,12,35,58,29,21,10,14,6,123,58.0,123.0,0,0.5968992248062015,-1.0,2022-23,2023-03-10,0022201001,1,0,0.5555555555555556,0.4375,0.5,-6.666666666666667,0.5846436939460194,3.0
1707,OPPONENTS, Nets,1610612751,1,0,0,0,1,0,1,13,1,5,265,0,42,91,0.462,16,34,0.471,24,33,0.727,12,36,61,20,26,7,15,5,124,61.0,124.0,1,0.543859649122807,1.0,2022-23,2023-03-10,0022201001,0,1,0.6129032258064516,0.5277777777777778,0.5671641791044776,6.0,0.5357873920133227,1.0
1708,Minnesota,Timberwolves,1610612750,0,1,0,1,0,0,0,6,1,5,240,0,34,86,0.395,11,36,0.306,15,21,0.714,6,28,40,19,16,9,11,7,94,40.0,94.0,0,0.4818181818181818,-23.0,2022-23,2023-03-07,0022200980,1,0,0.5714285714285714,0.4375,0.5074626865671642,-3.6666666666666665,0.579666356715537,3.0
1709,OPPONENTS, 76ers,1610612755,1,0,0,0,1,0,1,6,1,5,240,0,40,81,0.494,15,25,0.6,22,23,0.957,8,46,60,21,17,8,16,6,117,60.0,117.0,0,0.5545454545454546,23.0,2022-23,2023-03-07,0022200980,0,1,0.7058823529411765,0.6129032258064516,0.6615384615384615,10.0,0.6192400192400193,1.0
1710,Sacramento,Kings,1610612758,0,1,0,1,0,0,0,3,1,5,240,0,49,89,0.551,14,27,0.519,22,30,0.733,11,28,42,25,21,5,6,1,134,42.0,134.0,0,0.6788990825688074,-4.0,2022-23,2023-03-04,0022200961,1,0,0.59375,0.5806451612903226,0.5873015873015873,1.0,0.6355161796968488,1.0
1711,OPPONENTS, Timberwolves,1610612750,1,0,0,0,1,0,1,7,1,5,240,0,48,80,0.6,20,39,0.513,22,31,0.71,6,34,47,31,21,4,12,6,138,47.0,138.0,0,0.6752136752136753,4.0,2022-23,2023-03-04,0022200961,0,1,0.5882352941176471,0.4375,0.5151515151515151,6.333333333333333,0.5981236569910191,1.0
1712,Minnesota,Timberwolves,1610612750,0,1,0,1,0,0,1,5,1,5,240,0,46,93,0.495,11,33,0.333,10,16,0.625,7,38,50,25,20,6,16,11,113,50.0,113.0,0,0.5590551181102362,-8.0,2022-23,2023-02-24,0022200898,1,0,0.5882352941176471,0.39285714285714285,0.5,-4.333333333333333,0.5800320220209462,8.0
1713,OPPONENTS, Hornets,1610612766,1,0,0,0,1,0,0,3,1,5,240,0,43,92,0.467,10,28,0.357,25,28,0.893,11,41,55,25,17,10,11,4,121,55.0,121.0,0,0.5811965811965812,8.0,2022-23,2023-02-24,0022200898,0,1,0.3333333333333333,0.2647058823529412,0.29508196721311475,8.0,0.6021170984767636,9.0
1714,Minnesota,Timberwolves,1610612750,0,1,0,1,0,0,0,5,1,5,240,0,39,95,0.411,8,29,0.276,20,22,0.909,16,37,58,21,16,8,18,5,106,58.0,106.0,0,0.5084745762711864,-8.0,2022-23,2023-02-16,0022200884,1,0,0.6060606060606061,0.39285714285714285,0.5081967213114754,-8.666666666666666,0.5710996708229105,3.0
1715,OPPONENTS, Wizards,1610612764,1,0,0,0,1,0,1,6,1,5,240,0,43,95,0.453,14,35,0.4,14,17,0.824,13,36,55,25,14,13,16,6,114,55.0,114.0,0,0.5528455284552846,8.0,2022-23,2023-02-16,0022200884,0,1,0.5384615384615384,0.4375,0.4827586206896552,8.0,0.6068708010898128,2.0
1716,Memphis,Grizzlies,1610612763,1,0,1,0,0,0,1,7,1,5,240,0,49,84,0.583,10,25,0.4,20,27,0.741,9,35,51,27,19,12,19,6,128,51.0,128.0,1,0.628099173553719,21.0,2022-23,2023-02-10,0022200841,1,0,0.8214285714285714,0.4074074074074074,0.6181818181818182,11.0,0.5735227058843659,3.0
1717,OPPONENTS, Timberwolves,1610612750,0,1,0,0,0,1,1,5,1,5,240,0,41,88,0.466,15,37,0.405,10,12,0.833,7,28,40,25,20,7,18,4,107,40.0,107.0,0,0.532258064516129,-21.0,2022-23,2023-02-10,0022200841,0,1,0.625,0.37037037037037035,0.5084745762711864,-10.0,0.5812495309769616,2.0
1718,Utah,Jazz,1610612762,0,1,0,1,0,0,0,4,1,5,240,0,44,105,0.419,12,34,0.353,18,21,0.857,21,29,54,27,12,2,8,5,118,54.0,118.0,0,0.5966386554621849,-25.0,2022-23,2023-02-08,0022200828,1,0,0.6,0.34615384615384615,0.48214285714285715,-15.0,0.565006740956767,2.0
1719,OPPONENTS, Timberwolves,1610612750,1,0,0,0,1,0,1,5,1,5,240,0,56,98,0.571,23,43,0.535,8,8,1.0,8,39,52,35,19,6,11,6,143,52.0,143.0,0,0.6691176470588235,25.0,2022-23,2023-02-08,0022200828,0,1,0.625,0.38461538461538464,0.5172413793103449,7.0,0.6181158904239662,1.0
1720,Minnesota,Timberwolves,1610612750,0,1,0,1,0,0,0,9,1,5,240,0,40,87,0.46,16,44,0.364,24,28,0.857,12,29,50,21,27,7,20,7,120,50.0,120.0,0,0.5258620689655172,-7.0,2022-23,2023-02-03,0022200790,1,0,0.6129032258064516,0.375,0.509090909090909,-3.0,0.535425984141388,2.0
1721,OPPONENTS, Magic,1610612753,1,0,0,0,1,0,2,12,1,5,240,0,45,85,0.529,12,23,0.522,25,38,0.658,13,29,54,23,24,11,17,3,127,54.0,127.0,0,0.6071428571428571,7.0,2022-23,2023-02-03,0022200790,0,1,0.5,0.2962962962962963,0.39622641509433965,2.0,0.5346249610955494,2.0
1722,Minnesota,Timberwolves,1610612750,0,1,0,1,0,0,0,13,1,5,265,0,43,92,0.467,12,39,0.308,13,25,0.52,8,41,62,26,16,7,18,3,111,62.0,111.0,0,0.5390625,-7.0,2022-23,2023-01-30,0022200758,1,0,0.6206896551724138,0.375,0.5094339622641509,3.6666666666666665,0.5675287356321839,2.0
1723,OPPONENTS, Kings,1610612758,1,0,0,0,1,0,0,8,1,5,265,0,47,99,0.475,9,30,0.3,15,22,0.682,10,40,58,20,21,15,12,3,118,58.0,118.0,1,0.5537190082644629,7.0,2022-23,2023-01-30,0022200758,0,1,0.5925925925925926,0.5454545454545454,0.5714285714285714,-6.0,0.5592168773986956,2.0
1724,Minnesota,Timberwolves,1610612750,1,0,1,0,0,0,1,12,1,5,240,0,42,80,0.525,17,37,0.459,16,21,0.762,9,35,56,25,26,5,20,2,117,56.0,117.0,0,0.5775862068965517,7.0,2022-23,2023-01-28,0022200746,1,0,0.6428571428571429,0.375,0.5192307692307693,9.0,0.5787503265412748,1.0
1725,OPPONENTS, Kings,1610612758,0,1,0,0,0,1,0,5,1,5,240,0,37,82,0.451,9,33,0.273,27,36,0.75,10,26,41,23,21,5,9,0,110,41.0,110.0,0,0.5769230769230769,-7.0,2022-23,2023-01-28,0022200746,0,1,0.5925925925925926,0.5238095238095238,0.5625,2.6666666666666665,0.5794057794057794,3.0
1726,Minnesota,Timberwolves,1610612750,1,0,1,0,0,0,1,5,1,5,240,0,44,86,0.512,13,35,0.371,10,15,0.667,9,36,50,31,19,12,20,6,111,50.0,111.0,0,0.5859375,11.0,2022-23,2023-01-27,0022200737,1,0,0.6296296296296297,0.375,0.5098039215686274,5.0,0.5571617618492618,2.0
1727,OPPONENTS, Grizzlies,1610612763,0,1,0,0,0,1,1,8,1,5,240,0,38,93,0.409,8,33,0.242,16,19,0.842,15,32,55,22,12,14,21,2,100,55.0,100.0,0,0.49586776859504134,-11.0,2022-23,2023-01-27,0022200737,0,1,0.8695652173913043,0.4230769230769231,0.6326530612244898,-15.333333333333334,0.5320494397524239,2.0
1728,Minnesota,Timberwolves,1610612750,1,0,1,0,0,0,0,9,1,5,240,0,45,89,0.506,17,40,0.425,21,23,0.913,8,29,46,31,20,12,15,5,128,46.0,128.0,0,0.5984251968503937,2.0,2022-23,2023-01-19,0022200680,1,0,0.6,0.36363636363636365,0.48936170212765956,-1.0,0.6055883881387891,1.0
1729,OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,0,10,1,5,240,0,46,87,0.529,14,28,0.5,20,27,0.741,8,30,48,26,19,8,16,6,126,48.0,126.0,0,0.5950413223140496,-2.0,2022-23,2023-01-19,0022200680,0,1,0.56,0.2857142857142857,0.43478260869565216,-2.6666666666666665,0.5867529045394658,2.0
1730,Minnesota,Timberwolves,1610612750,0,1,0,1,0,0,1,5,1,5,240,0,46,101,0.455,18,41,0.439,15,18,0.833,16,25,46,28,20,9,6,6,125,46.0,125.0,0,0.6218487394957983,-1.0,2022-23,2023-01-16,0022200662,1,0,0.5833333333333334,0.38095238095238093,0.4888888888888889,4.0,0.5942563644926997,2.0
1731,OPPONENTS, Jazz,1610612762,1,0,0,0,1,0,0,6,1,5,240,0,45,84,0.536,13,34,0.382,23,28,0.821,14,36,56,25,12,0,18,5,126,56.0,126.0,0,0.6194690265486725,1.0,2022-23,2023-01-16,0022200662,0,1,0.6363636363636364,0.36,0.48936170212765956,1.3333333333333333,0.5558944374209861,2.0
1732,Minnesota,Timberwolves,1610612750,1,0,1,0,0,0,1,9,1,5,240,0,47,90,0.522,10,28,0.357,17,20,0.85,4,33,46,24,22,13,15,3,121,46.0,121.0,0,0.568,5.0,2022-23,2023-01-13,0022200637,1,0,0.5909090909090909,0.38095238095238093,0.4883720930232558,-1.3333333333333333,0.556055945478588,2.0
1733,OPPONENTS, Suns,1610612756,0,1,0,0,0,1,0,6,1,5,240,0,41,86,0.477,14,23,0.609,20,24,0.833,9,34,49,28,20,10,19,3,116,49.0,116.0,0,0.5564516129032258,-5.0,2022-23,2023-01-13,0022200637,0,1,0.6666666666666666,0.30434782608695654,0.4772727272727273,-7.333333333333333,0.5547307567139103,2.0
1734,Detroit,Pistons,1610612765,1,0,1,0,0,0,1,7,1,5,240,0,48,80,0.6,17,32,0.531,22,28,0.786,7,31,45,30,20,10,17,7,135,45.0,135.0,1,0.65,17.0,2022-23,2023-01-11,0022200618,1,0,0.3,0.24,0.26666666666666666,-8.666666666666666,0.5645555555555556,1.0
1735,OPPONENTS, Timberwolves,1610612750,0,1,0,0,0,1,1,7,1,5,240,0,43,88,0.489,16,33,0.485,16,21,0.762,13,23,43,22,22,7,19,2,118,43.0,118.0,0,0.5603448275862069,-17.0,2022-23,2023-01-11,0022200618,0,1,0.5714285714285714,0.38095238095238093,0.47619047619047616,1.3333333333333333,0.5740055253105208,3.0
1736,Minnesota,Timberwolves,1610612750,1,0,1,0,0,0,1,16,1,5,240,0,39,76,0.513,9,24,0.375,26,36,0.722,8,25,49,25,30,8,15,6,113,49.0,113.0,0,0.5925925925925926,7.0,2022-23,2023-01-04,0022200571,1,0,0.55,0.3684210526315789,0.46153846153846156,2.6666666666666665,0.5750237416904084,2.0
1737,OPPONENTS, Trail Blazers,1610612757,0,1,0,0,0,1,2,12,1,5,240,0,33,75,0.44,9,29,0.31,31,42,0.738,12,27,51,18,30,8,18,7,106,51.0,106.0,2,0.5151515151515151,-7.0,2022-23,2023-01-04,0022200571,0,1,0.6,0.45454545454545453,0.5135135135135135,5.333333333333333,0.5675266955266954,2.0
1738,Minnesota,Timberwolves,1610612750,0,1,0,1,0,0,0,8,1,5,240,0,36,83,0.434,10,34,0.294,22,26,0.846,9,30,47,17,22,6,15,5,104,47.0,104.0,0,0.5,-12.0,2022-23,2022-12-31,0022200544,1,0,0.5,0.3684210526315789,0.43243243243243246,-7.333333333333333,0.5277567286913082,1.0
1739,OPPONENTS, Pistons,1610612765,1,0,0,0,1,0,0,6,1,5,240,0,43,89,0.483,10,27,0.37,20,28,0.714,15,37,58,21,22,6,14,6,116,58.0,116.0,0,0.5871559633027523,12.0,2022-23,2022-12-31,0022200544,0,1,0.2777777777777778,0.23809523809523808,0.2564102564102564,6.0,0.5823310036634224,1.0
1740,Oklahoma City,Thunder,1610612760,0,1,0,1,0,0,0,10,1,5,240,0,41,88,0.466,11,37,0.297,17,21,0.81,9,36,55,29,21,7,22,4,110,55.0,110.0,0,0.5384615384615384,-2.0,2022-23,2022-12-16,0022200435,1,0,0.46153846153846156,0.3125,0.3793103448275862,-3.6666666666666665,0.5611900780379041,2.0
1741,OPPONENTS, Timberwolves,1610612750,1,0,0,0,1,0,0,8,1,5,240,0,43,87,0.494,12,25,0.48,14,25,0.56,11,32,51,23,18,16,16,6,112,51.0,112.0,0,0.5739130434782609,2.0,2022-23,2022-12-16,0022200435,0,1,0.5,0.4666666666666667,0.4827586206896552,-10.0,0.5417787892096192,2.0
1742,Portland,Trail Blazers,1610612757,1,0,1,0,0,0,1,4,1,5,240,0,48,89,0.539,21,46,0.457,16,21,0.762,11,43,58,32,21,4,19,4,133,58.0,133.0,0,0.6201550387596899,21.0,2022-23,2022-12-12,0022200407,1,0,0.5384615384615384,0.5714285714285714,0.5555555555555556,8.666666666666666,0.6050195400089692,2.0
1743,OPPONENTS, Timberwolves,1610612750,0,1,0,0,0,1,0,7,1,5,240,0,46,93,0.495,10,27,0.37,10,19,0.526,7,30,44,25,19,12,10,2,112,44.0,112.0,0,0.5867768595041323,-21.0,2022-23,2022-12-12,0022200407,0,1,0.5,0.46153846153846156,0.48148148148148145,-5.666666666666667,0.5914987192499154,2.0
1744,Portland,Trail Blazers,1610612757,1,0,1,0,0,0,0,6,1,5,240,0,43,83,0.518,13,34,0.382,25,28,0.893,11,34,51,20,24,5,16,4,124,51.0,124.0,0,0.5833333333333334,6.0,2022-23,2022-12-10,0022200394,1,0,0.5,0.5714285714285714,0.5384615384615384,7.0,0.600486986105466,2.0
1745,OPPONENTS, Timberwolves,1610612750,0,1,0,0,0,1,0,8,1,5,240,0,45,83,0.542,10,23,0.435,18,24,0.75,4,24,36,22,21,11,13,4,118,36.0,118.0,0,0.5877192982456141,-6.0,2022-23,2022-12-10,0022200394,0,1,0.5,0.5,0.5,3.3333333333333335,0.579906432748538,1.0
1746,Utah,Jazz,1610612762,0,1,0,1,0,0,0,6,1,5,240,0,39,90,0.433,13,44,0.295,17,24,0.708,12,28,46,22,20,9,11,0,108,46.0,108.0,0,0.5495495495495496,-10.0,2022-23,2022-12-09,0022200385,1,0,0.6428571428571429,0.42857142857142855,0.5357142857142857,-4.666666666666667,0.563868541438635,2.0
1747,OPPONENTS, Timberwolves,1610612750,1,0,0,0,1,0,0,11,1,5,240,0,42,79,0.532,14,35,0.4,20,26,0.769,6,38,55,30,21,7,17,3,118,55.0,118.0,0,0.6,10.0,2022-23,2022-12-09,0022200385,0,1,0.5,0.5454545454545454,0.52,3.0,0.5760000000000001,2.0
1748,Minnesota,Timberwolves,1610612750,1,0,1,0,0,0,2,11,1,5,240,0,44,93,0.473,8,23,0.348,25,27,0.926,16,35,62,25,21,15,23,2,121,62.0,121.0,0,0.552,6.0,2022-23,2022-12-07,0022200370,1,0,0.5,0.5,0.5,2.3333333333333335,0.5575718157181572,4.0
1749,OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,0,6,1,5,240,0,39,81,0.481,19,42,0.452,18,24,0.75,4,27,37,22,17,10,19,4,115,37.0,115.0,0,0.5169491525423728,-6.0,2022-23,2022-12-07,0022200370,0,1,0.6363636363636364,0.42857142857142855,0.52,-4.666666666666667,0.5330169862607034,2.0
1750,Minnesota,Timberwolves,1610612750,0,1,0,1,0,0,0,8,1,5,240,0,47,89,0.528,10,30,0.333,24,30,0.8,12,32,52,25,23,13,23,10,128,52.0,128.0,0,0.576,-7.0,2022-23,2022-12-03,0022200341,1,0,0.46153846153846156,0.5,0.4782608695652174,-4.666666666666667,0.56671823316364,3.0
1751,OPPONENTS, Thunder,1610612760,1,0,0,0,1,0,0,6,1,5,240,0,48,93,0.516,11,26,0.423,28,35,0.8,13,29,48,26,18,11,21,5,135,48.0,135.0,0,0.5826771653543307,7.0,2022-23,2022-12-03,0022200341,0,1,0.5454545454545454,0.3333333333333333,0.43478260869565216,3.6666666666666665,0.5477482045121526,3.0
